,RATE A,RATE B,RATE C,Total
03/08/2018 00.30,,6.57,,6.57
03/08/2018 00.45,,5.64,,5.64
03/08/2018 01.00,,5.37,,5.37
03/08/2018 01.15,,4.69,,4.69
03/08/2018 01.30,,4.4,,4.4
03/08/2018 01.45,,4.15,,4.15
03/08/2018 02.00,,3.6,,3.6
03/08/2018 02.15,,2.94,,2.94
03/08/2018 02.30,,2.83,,2.83
03/08/2018 02.45,,2.26,,2.26
03/08/2018 03.00,,2.08,,2.08
03/08/2018 03.15,,2.02,,2.02
03/08/2018 03.30,,2.05,,2.05
03/08/2018 03.45,,2.06,,2.06
03/08/2018 04.00,,2.02,,2.02
03/08/2018 04.15,,1.9,,1.9
03/08/2018 04.30,,1.89,,1.89
03/08/2018 04.45,,1.91,,1.91
03/08/2018 05.00,,1.71,,1.71
03/08/2018 05.15,,1.62,,1.62
03/08/2018 05.30,,1.62,,1.62
03/08/2018 05.45,,1.56,,1.56
03/08/2018 06.00,,1.44,,1.44
03/08/2018 06.15,,1.51,,1.51
03/08/2018 06.30,,1.5,,1.5
03/08/2018 06.45,,1.65,,1.65
03/08/2018 07.00,,1.59,,1.59
03/08/2018 07.15,,1.59,,1.59
03/08/2018 07.30,,1.64,,1.64
03/08/2018 07.45,,1.62,,1.62
03/08/2018 08.00,,1.84,,1.84
03/08/2018 08.15,,2.02,,2.02
03/08/2018 08.30,,1.99,,1.99
03/08/2018 08.45,,2.02,,2.02
03/08/2018 09.00,,2.02,,2.02
03/08/2018 09.15,2.04,,,2.04
03/08/2018 09.30,2.14,,,2.14
03/08/2018 09.45,2.24,,,2.24
03/08/2018 10.00,2.08,,,2.08
03/08/2018 10.15,2.11,,,2.11
03/08/2018 10.30,1.98,,,1.98
03/08/2018 10.45,1.97,,,1.97
03/08/2018 11.00,2.02,,,2.02
03/08/2018 11.15,2.17,,,2.17
03/08/2018 11.30,1.91,,,1.91
03/08/2018 11.45,1.75,,,1.75
03/08/2018 12.00,1.77,,,1.77
03/08/2018 12.15,1.72,,,1.72
03/08/2018 12.30,1.99,,,1.99
03/08/2018 12.45,2.05,,,2.05
03/08/2018 13.00,2.18,,,2.18
03/08/2018 13.15,2.19,,,2.19
03/08/2018 13.30,2.59,,,2.59
03/08/2018 13.45,2.76,,,2.76
03/08/2018 14.00,3.55,,,3.55
03/08/2018 14.15,3.94,,,3.94
03/08/2018 14.30,3.95,,,3.95
03/08/2018 14.45,3.33,,,3.33
03/08/2018 15.00,2.68,,,2.68
03/08/2018 15.15,2.52,,,2.52
03/08/2018 15.30,2.42,,,2.42
03/08/2018 15.45,2.56,,,2.56
03/08/2018 16.00,2.76,,,2.76
03/08/2018 16.15,3.01,,,3.01
03/08/2018 16.30,2.91,,,2.91
03/08/2018 16.45,2.59,,,2.59
03/08/2018 17.00,2.59,,,2.59
03/08/2018 17.15,2.48,,,2.48
03/08/2018 17.30,2.29,,,2.29
03/08/2018 17.45,2.31,,,2.31
03/08/2018 18.00,2.37,,,2.37
03/08/2018 18.15,2.37,,,2.37
03/08/2018 18.30,2.5,,,2.5
03/08/2018 18.45,2.56,,,2.56
03/08/2018 19.00,2.52,,,2.52
03/08/2018 19.15,2.56,,,2.56
03/08/2018 19.30,2.6,,,2.6
03/08/2018 19.45,2.59,,,2.59
03/08/2018 20.00,2.62,,,2.62
03/08/2018 20.15,2.69,,,2.69
03/08/2018 20.30,2.63,,,2.63
03/08/2018 20.45,2.58,,,2.58
03/08/2018 21.00,2.57,,,2.57
03/08/2018 21.15,1.83,,,1.83
03/08/2018 21.30,1.78,,,1.78
03/08/2018 21.45,1.67,,,1.67
03/08/2018 22.00,1.58,,,1.58
03/08/2018 22.15,,1.57,,1.57
03/08/2018 22.30,,1.57,,1.57
03/08/2018 22.45,,1.56,,1.56
03/08/2018 23.00,,1.61,,1.61
03/08/2018 23.15,,1.62,,1.62
03/08/2018 23.30,,1.55,,1.55
03/08/2018 23.45,,1.49,,1.49
03/08/2018 24.00,,1.46,,1.46
04/08/2018 00.15,,,1.4,1.4
04/08/2018 00.30,,,1.4,1.4
04/08/2018 00.45,,,1.41,1.41
04/08/2018 01.00,,,1.37,1.37
04/08/2018 01.15,,,1.42,1.42
04/08/2018 01.30,,,1.45,1.45
04/08/2018 01.45,,,1.49,1.49
04/08/2018 02.00,,,1.46,1.46
04/08/2018 02.15,,,1.48,1.48
04/08/2018 02.30,,,1.48,1.48
04/08/2018 02.45,,,1.4,1.4
04/08/2018 03.00,,,1.4,1.4
04/08/2018 03.15,,,1.41,1.41
04/08/2018 03.30,,,1.4,1.4
04/08/2018 03.45,,,1.44,1.44
04/08/2018 04.00,,,1.44,1.44
04/08/2018 04.15,,,1.4,1.4
04/08/2018 04.30,,,1.42,1.42
04/08/2018 04.45,,,1.45,1.45
04/08/2018 05.00,,,1.4,1.4
04/08/2018 05.15,,,1.41,1.41
04/08/2018 05.30,,,1.39,1.39
04/08/2018 05.45,,,1.32,1.32
04/08/2018 06.00,,,1.23,1.23
04/08/2018 06.15,,,1.24,1.24
04/08/2018 06.30,,,1.24,1.24
04/08/2018 06.45,,,1.27,1.27
04/08/2018 07.00,,,1.33,1.33
04/08/2018 07.15,,,1.29,1.29
04/08/2018 07.30,,,1.28,1.28
04/08/2018 07.45,,,1.46,1.46
04/08/2018 08.00,,,1.59,1.59
04/08/2018 08.15,,,1.92,1.92
04/08/2018 08.30,,,2.13,2.13
04/08/2018 08.45,,,2.22,2.22
04/08/2018 09.00,,,2.17,2.17
04/08/2018 09.15,,,2.18,2.18
04/08/2018 09.30,,,2.07,2.07
04/08/2018 09.45,,,2.2,2.2
04/08/2018 10.00,,,2.2,2.2
04/08/2018 10.15,,,2.25,2.25
04/08/2018 10.30,,,2.39,2.39
04/08/2018 10.45,,,1.94,1.94
04/08/2018 11.00,,,1.75,1.75
04/08/2018 11.15,,,1.98,1.98
04/08/2018 11.30,,,1.99,1.99
04/08/2018 11.45,,,1.89,1.89
04/08/2018 12.00,,,1.93,1.93
04/08/2018 12.15,,,1.96,1.96
04/08/2018 12.30,,,1.89,1.89
04/08/2018 12.45,,,2.1,2.1
04/08/2018 13.00,,,2.18,2.18
04/08/2018 13.15,,,2.51,2.51
04/08/2018 13.30,,,2.56,2.56
04/08/2018 13.45,,,2.7,2.7
04/08/2018 14.00,,,2.81,2.81
04/08/2018 14.15,,,2.57,2.57
04/08/2018 14.30,,,2.16,2.16
04/08/2018 14.45,,,2.05,2.05
04/08/2018 15.00,,,2.33,2.33
04/08/2018 15.15,,,2.7,2.7
04/08/2018 15.30,,,2.8,2.8
04/08/2018 15.45,,,2.86,2.86
04/08/2018 16.00,,,2.74,2.74
04/08/2018 16.15,,,2.72,2.72
04/08/2018 16.30,,,2.76,2.76
04/08/2018 16.45,,,2.75,2.75
04/08/2018 17.00,,,2.37,2.37
04/08/2018 17.15,,,2.07,2.07
04/08/2018 17.30,,,1.88,1.88
04/08/2018 17.45,,,1.96,1.96
04/08/2018 18.00,,,2.13,2.13
04/08/2018 18.15,,,2.1,2.1
04/08/2018 18.30,,,2.29,2.29
04/08/2018 18.45,,,2.37,2.37
04/08/2018 19.00,,,2.36,2.36
04/08/2018 19.15,,,2.36,2.36
04/08/2018 19.30,,,2.38,2.38
04/08/2018 19.45,,,2.39,2.39
04/08/2018 20.00,,,2.43,2.43
04/08/2018 20.15,,,2.16,2.16
04/08/2018 20.30,,,1.96,1.96
04/08/2018 20.45,,,1.98,1.98
04/08/2018 21.00,,,1.77,1.77
04/08/2018 21.15,,,1.67,1.67
04/08/2018 21.30,,,1.7,1.7
04/08/2018 21.45,,,1.59,1.59
04/08/2018 22.00,,,1.58,1.58
04/08/2018 22.15,,,1.54,1.54
04/08/2018 22.30,,,1.5,1.5
04/08/2018 22.45,,,1.55,1.55
04/08/2018 23.00,,,1.53,1.53
04/08/2018 23.15,,,1.52,1.52
04/08/2018 23.30,,,1.58,1.58
04/08/2018 23.45,,,1.54,1.54
04/08/2018 24.00,,,1.46,1.46
05/08/2018 00.15,,,1.44,1.44
05/08/2018 00.30,,,1.41,1.41
05/08/2018 00.45,,,1.44,1.44
05/08/2018 01.00,,,1.44,1.44
05/08/2018 01.15,,,1.47,1.47
05/08/2018 01.30,,,1.49,1.49
05/08/2018 01.45,,,1.46,1.46
05/08/2018 02.00,,,1.45,1.45
05/08/2018 02.15,,,1.44,1.44
05/08/2018 02.30,,,1.44,1.44
05/08/2018 02.45,,,1.44,1.44
05/08/2018 03.00,,,1.41,1.41
05/08/2018 03.15,,,1.39,1.39
05/08/2018 03.30,,,1.37,1.37
05/08/2018 03.45,,,1.4,1.4
05/08/2018 04.00,,,1.42,1.42
05/08/2018 04.15,,,1.46,1.46
05/08/2018 04.30,,,1.45,1.45
05/08/2018 04.45,,,1.46,1.46
05/08/2018 05.00,,,1.41,1.41
05/08/2018 05.15,,,1.39,1.39
05/08/2018 05.30,,,1.38,1.38
05/08/2018 05.45,,,1.39,1.39
05/08/2018 06.00,,,1.27,1.27
05/08/2018 06.15,,,1.23,1.23
05/08/2018 06.30,,,1.24,1.24
05/08/2018 06.45,,,1.24,1.24
05/08/2018 07.00,,,1.23,1.23
05/08/2018 07.15,,,1.28,1.28
05/08/2018 07.30,,,1.28,1.28
05/08/2018 07.45,,,1.27,1.27
05/08/2018 08.00,,,1.35,1.35
05/08/2018 08.15,,,1.38,1.38
05/08/2018 08.30,,,1.38,1.38
05/08/2018 08.45,,,1.42,1.42
05/08/2018 09.00,,,1.5,1.5
05/08/2018 09.15,,,1.58,1.58
05/08/2018 09.30,,,1.68,1.68
05/08/2018 09.45,,,1.72,1.72
05/08/2018 10.00,,,1.65,1.65
05/08/2018 10.15,,,1.72,1.72
05/08/2018 10.30,,,1.69,1.69
05/08/2018 10.45,,,1.58,1.58
05/08/2018 11.00,,,1.59,1.59
05/08/2018 11.15,,,1.69,1.69
05/08/2018 11.30,,,1.66,1.66
05/08/2018 11.45,,,1.37,1.37
05/08/2018 12.00,,,1.27,1.27
05/08/2018 12.15,,,1.37,1.37
05/08/2018 12.30,,,1.42,1.42
05/08/2018 12.45,,,1.28,1.28
05/08/2018 13.00,,,1.32,1.32
05/08/2018 13.15,,,1.33,1.33
05/08/2018 13.30,,,1.33,1.33
05/08/2018 13.45,,,1.31,1.31
05/08/2018 14.00,,,1.25,1.25
05/08/2018 14.15,,,1.36,1.36
05/08/2018 14.30,,,1.56,1.56
05/08/2018 14.45,,,1.62,1.62
05/08/2018 15.00,,,1.61,1.61
05/08/2018 15.15,,,2.16,2.16
05/08/2018 15.30,,,2.21,2.21
05/08/2018 15.45,,,2.03,2.03
05/08/2018 16.00,,,1.99,1.99
05/08/2018 16.15,,,2.07,2.07
05/08/2018 16.30,,,2.04,2.04
05/08/2018 16.45,,,2.03,2.03
05/08/2018 17.00,,,2.08,2.08
05/08/2018 17.15,,,2,2
05/08/2018 17.30,,,1.97,1.97
05/08/2018 17.45,,,2.05,2.05
05/08/2018 18.00,,,2.09,2.09
05/08/2018 18.15,,,2.12,2.12
05/08/2018 18.30,,,2.29,2.29
05/08/2018 18.45,,,2.38,2.38
05/08/2018 19.00,,,2.4,2.4
05/08/2018 19.15,,,2.45,2.45
05/08/2018 19.30,,,2.51,2.51
05/08/2018 19.45,,,2.49,2.49
05/08/2018 20.00,,,2.42,2.42
05/08/2018 20.15,,,2.09,2.09
05/08/2018 20.30,,,2.04,2.04
05/08/2018 20.45,,,1.96,1.96
05/08/2018 21.00,,,1.8,1.8
05/08/2018 21.15,,,1.69,1.69
05/08/2018 21.30,,,1.69,1.69
05/08/2018 21.45,,,1.59,1.59
05/08/2018 22.00,,,1.56,1.56
05/08/2018 22.15,,,1.51,1.51
05/08/2018 22.30,,,1.53,1.53
05/08/2018 22.45,,,1.55,1.55
05/08/2018 23.00,,,1.53,1.53
05/08/2018 23.15,,,1.56,1.56
05/08/2018 23.30,,,1.55,1.55
05/08/2018 23.45,,,1.5,1.5
05/08/2018 24.00,,,1.45,1.45
06/08/2018 00.15,,1.4,,1.4
06/08/2018 00.30,,1.4,,1.4
06/08/2018 00.45,,1.45,,1.45
06/08/2018 01.00,,1.4,,1.4
06/08/2018 01.15,,1.44,,1.44
06/08/2018 01.30,,1.45,,1.45
06/08/2018 01.45,,1.46,,1.46
06/08/2018 02.00,,1.49,,1.49
06/08/2018 02.15,,1.45,,1.45
06/08/2018 02.30,,1.46,,1.46
06/08/2018 02.45,,1.47,,1.47
06/08/2018 03.00,,1.44,,1.44
06/08/2018 03.15,,1.39,,1.39
06/08/2018 03.30,,1.41,,1.41
06/08/2018 03.45,,1.4,,1.4
06/08/2018 04.00,,1.41,,1.41
06/08/2018 04.15,,1.46,,1.46
06/08/2018 04.30,,1.49,,1.49
06/08/2018 04.45,,1.44,,1.44
06/08/2018 05.00,,1.36,,1.36
06/08/2018 05.15,,1.33,,1.33
06/08/2018 05.30,,1.34,,1.34
06/08/2018 05.45,,1.41,,1.41
06/08/2018 06.00,,1.41,,1.41
06/08/2018 06.15,,1.31,,1.31
06/08/2018 06.30,,1.31,,1.31
06/08/2018 06.45,,1.33,,1.33
06/08/2018 07.00,,1.39,,1.39
06/08/2018 07.15,,1.36,,1.36
06/08/2018 07.30,,1.32,,1.32
06/08/2018 07.45,,1.34,,1.34
06/08/2018 08.00,,1.58,,1.58
06/08/2018 08.15,,1.74,,1.74
06/08/2018 08.30,,1.98,,1.98
06/08/2018 08.45,,2.07,,2.07
06/08/2018 09.00,,2.29,,2.29
06/08/2018 09.15,2.07,,,2.07
06/08/2018 09.30,1.96,,,1.96
06/08/2018 09.45,2.05,,,2.05
06/08/2018 10.00,2.24,,,2.24
06/08/2018 10.15,2.59,,,2.59
06/08/2018 10.30,2.31,,,2.31
06/08/2018 10.45,2.04,,,2.04
06/08/2018 11.00,2.31,,,2.31
06/08/2018 11.15,2.45,,,2.45
06/08/2018 11.30,2.3,,,2.3
06/08/2018 11.45,2.33,,,2.33
06/08/2018 12.00,2.13,,,2.13
06/08/2018 12.15,2.13,,,2.13
06/08/2018 12.30,2.28,,,2.28
06/08/2018 12.45,2.36,,,2.36
06/08/2018 13.00,2.38,,,2.38
06/08/2018 13.15,2.27,,,2.27
06/08/2018 13.30,2.36,,,2.36
06/08/2018 13.45,2.68,,,2.68
06/08/2018 14.00,3.07,,,3.07
06/08/2018 14.15,2.98,,,2.98
06/08/2018 14.30,2.67,,,2.67
06/08/2018 14.45,2.75,,,2.75
06/08/2018 15.00,3.22,,,3.22
06/08/2018 15.15,3.32,,,3.32
06/08/2018 15.30,2.96,,,2.96
06/08/2018 15.45,3.11,,,3.11
06/08/2018 16.00,3.1,,,3.1
06/08/2018 16.15,2.98,,,2.98
06/08/2018 16.30,2.99,,,2.99
06/08/2018 16.45,2.87,,,2.87
06/08/2018 17.00,2.85,,,2.85
06/08/2018 17.15,2.75,,,2.75
06/08/2018 17.30,2.46,,,2.46
06/08/2018 17.45,2.33,,,2.33
06/08/2018 18.00,2.37,,,2.37
06/08/2018 18.15,2.47,,,2.47
06/08/2018 18.30,2.45,,,2.45
06/08/2018 18.45,3.05,,,3.05
06/08/2018 19.00,3.41,,,3.41
06/08/2018 19.15,3.64,,,3.64
06/08/2018 19.30,3.64,,,3.64
06/08/2018 19.45,3.67,,,3.67
06/08/2018 20.00,3.51,,,3.51
06/08/2018 20.15,3.42,,,3.42
06/08/2018 20.30,3.39,,,3.39
06/08/2018 20.45,3.21,,,3.21
06/08/2018 21.00,3.13,,,3.13
06/08/2018 21.15,2.52,,,2.52
06/08/2018 21.30,2.2,,,2.2
06/08/2018 21.45,2.1,,,2.1
06/08/2018 22.00,2.04,,,2.04
06/08/2018 22.15,,2.01,,2.01
06/08/2018 22.30,,1.99,,1.99
06/08/2018 22.45,,1.63,,1.63
06/08/2018 23.00,,1.52,,1.52
06/08/2018 23.15,,1.55,,1.55
06/08/2018 23.30,,1.53,,1.53
06/08/2018 23.45,,1.5,,1.5
06/08/2018 24.00,,1.47,,1.47
07/08/2018 00.15,,1.42,,1.42
07/08/2018 00.30,,1.4,,1.4
07/08/2018 00.45,,1.41,,1.41
07/08/2018 01.00,,1.38,,1.38
07/08/2018 01.15,,1.42,,1.42
07/08/2018 01.30,,1.47,,1.47
07/08/2018 01.45,,1.42,,1.42
07/08/2018 02.00,,1.44,,1.44
07/08/2018 02.15,,1.47,,1.47
07/08/2018 02.30,,1.44,,1.44
07/08/2018 02.45,,1.41,,1.41
07/08/2018 03.00,,1.41,,1.41
07/08/2018 03.15,,1.4,,1.4
07/08/2018 03.30,,1.4,,1.4
07/08/2018 03.45,,1.41,,1.41
07/08/2018 04.00,,1.37,,1.37
07/08/2018 04.15,,1.42,,1.42
07/08/2018 04.30,,1.38,,1.38
07/08/2018 04.45,,1.39,,1.39
07/08/2018 05.00,,1.4,,1.4
07/08/2018 05.15,,1.34,,1.34
07/08/2018 05.30,,1.35,,1.35
07/08/2018 05.45,,1.37,,1.37
07/08/2018 06.00,,1.21,,1.21
07/08/2018 06.15,,1.22,,1.22
07/08/2018 06.30,,1.28,,1.28
07/08/2018 06.45,,1.3,,1.3
07/08/2018 07.00,,1.26,,1.26
07/08/2018 07.15,,1.26,,1.26
07/08/2018 07.30,,1.53,,1.53
07/08/2018 07.45,,1.74,,1.74
07/08/2018 08.00,,1.77,,1.77
07/08/2018 08.15,,1.85,,1.85
07/08/2018 08.30,,1.88,,1.88
07/08/2018 08.45,,1.88,,1.88
07/08/2018 09.00,,1.87,,1.87
07/08/2018 09.15,1.89,,,1.89
07/08/2018 09.30,2.05,,,2.05
07/08/2018 09.45,2.19,,,2.19
07/08/2018 10.00,2.2,,,2.2
07/08/2018 10.15,2.27,,,2.27
07/08/2018 10.30,2.37,,,2.37
07/08/2018 10.45,2.54,,,2.54
07/08/2018 11.00,2.77,,,2.77
07/08/2018 11.15,2.79,,,2.79
07/08/2018 11.30,2.95,,,2.95
07/08/2018 11.45,2.73,,,2.73
07/08/2018 12.00,2.94,,,2.94
07/08/2018 12.15,2.58,,,2.58
07/08/2018 12.30,2.52,,,2.52
07/08/2018 12.45,2.51,,,2.51
07/08/2018 13.00,2.48,,,2.48
07/08/2018 13.15,2.54,,,2.54
07/08/2018 13.30,2.55,,,2.55
07/08/2018 13.45,2.63,,,2.63
07/08/2018 14.00,2.52,,,2.52
07/08/2018 14.15,2.2,,,2.2
07/08/2018 14.30,2.13,,,2.13
07/08/2018 14.45,2.38,,,2.38
07/08/2018 15.00,2.4,,,2.4
07/08/2018 15.15,2.27,,,2.27
07/08/2018 15.30,2.38,,,2.38
07/08/2018 15.45,2.38,,,2.38
07/08/2018 16.00,2.96,,,2.96
07/08/2018 16.15,3.45,,,3.45
07/08/2018 16.30,3.3,,,3.3
07/08/2018 16.45,3.71,,,3.71
07/08/2018 17.00,4.65,,,4.65
07/08/2018 17.15,4.57,,,4.57
07/08/2018 17.30,4.38,,,4.38
07/08/2018 17.45,4.31,,,4.31
07/08/2018 18.00,4.53,,,4.53
07/08/2018 18.15,4.64,,,4.64
07/08/2018 18.30,4.66,,,4.66
07/08/2018 18.45,4.42,,,4.42
07/08/2018 19.00,4.51,,,4.51
07/08/2018 19.15,4.49,,,4.49
07/08/2018 19.30,4.45,,,4.45
07/08/2018 19.45,4.39,,,4.39
07/08/2018 20.00,4.36,,,4.36
07/08/2018 20.15,4.37,,,4.37
07/08/2018 20.30,3.3,,,3.3
07/08/2018 20.45,3.05,,,3.05
07/08/2018 21.00,2.83,,,2.83
07/08/2018 21.15,2.15,,,2.15
07/08/2018 21.30,2.15,,,2.15
07/08/2018 21.45,2,,,2
07/08/2018 22.00,1.91,,,1.91
07/08/2018 22.15,,1.99,,1.99
