,RATE A,RATE B,RATE C,Total
02/05/2018 02.30,,1.68,,1.68
02/05/2018 02.45,,1.7,,1.7
02/05/2018 03.00,,1.7,,1.7
02/05/2018 03.15,,1.66,,1.66
02/05/2018 03.30,,1.63,,1.63
02/05/2018 03.45,,1.63,,1.63
02/05/2018 04.00,,1.65,,1.65
02/05/2018 04.15,,1.68,,1.68
02/05/2018 04.30,,1.66,,1.66
02/05/2018 04.45,,1.65,,1.65
02/05/2018 05.00,,1.65,,1.65
02/05/2018 05.15,,1.62,,1.62
02/05/2018 05.30,,1.6,,1.6
02/05/2018 05.45,,1.61,,1.61
02/05/2018 06.00,,1.6,,1.6
02/05/2018 06.15,,1.52,,1.52
02/05/2018 06.30,,1.47,,1.47
02/05/2018 06.45,,1.47,,1.47
02/05/2018 07.00,,1.53,,1.53
02/05/2018 07.15,,1.52,,1.52
02/05/2018 07.30,,1.57,,1.57
02/05/2018 07.45,,1.79,,1.79
02/05/2018 08.00,,2.15,,2.15
02/05/2018 08.15,,3.82,,3.82
02/05/2018 08.30,,4.11,,4.11
02/05/2018 08.45,,4.37,,4.37
02/05/2018 09.00,,4.25,,4.25
02/05/2018 09.15,4.19,,,4.19
02/05/2018 09.30,4.24,,,4.24
02/05/2018 09.45,4.34,,,4.34
02/05/2018 10.00,4.41,,,4.41
02/05/2018 10.15,4.93,,,4.93
02/05/2018 10.30,4.87,,,4.87
02/05/2018 10.45,4.81,,,4.81
02/05/2018 11.00,4.69,,,4.69
02/05/2018 11.15,5.02,,,5.02
02/05/2018 11.30,5.05,,,5.05
02/05/2018 11.45,5.24,,,5.24
02/05/2018 12.00,5.74,,,5.74
02/05/2018 12.15,6.75,,,6.75
02/05/2018 12.30,6.89,,,6.89
02/05/2018 12.45,6.81,,,6.81
02/05/2018 13.00,6.44,,,6.44
02/05/2018 13.15,6.36,,,6.36
02/05/2018 13.30,6.81,,,6.81
02/05/2018 13.45,6.78,,,6.78
02/05/2018 14.00,7.28,,,7.28
02/05/2018 14.15,7.31,,,7.31
02/05/2018 14.30,7.21,,,7.21
02/05/2018 14.45,7.36,,,7.36
02/05/2018 15.00,7.97,,,7.97
02/05/2018 15.15,8.11,,,8.11
02/05/2018 15.30,8.24,,,8.24
02/05/2018 15.45,7.7,,,7.7
02/05/2018 16.00,6.88,,,6.88
02/05/2018 16.15,5.87,,,5.87
02/05/2018 16.30,5.2,,,5.2
02/05/2018 16.45,5.32,,,5.32
02/05/2018 17.00,5.35,,,5.35
02/05/2018 17.15,5.79,,,5.79
02/05/2018 17.30,5.62,,,5.62
02/05/2018 17.45,5.17,,,5.17
02/05/2018 18.00,5.11,,,5.11
02/05/2018 18.15,5.09,,,5.09
02/05/2018 18.30,5.11,,,5.11
02/05/2018 18.45,5.33,,,5.33
02/05/2018 19.00,6.18,,,6.18
02/05/2018 19.15,6.44,,,6.44
02/05/2018 19.30,6.42,,,6.42
02/05/2018 19.45,6.43,,,6.43
02/05/2018 20.00,6.14,,,6.14
02/05/2018 20.15,5.97,,,5.97
02/05/2018 20.30,5.68,,,5.68
02/05/2018 20.45,5.64,,,5.64
02/05/2018 21.00,5.27,,,5.27
02/05/2018 21.15,4.32,,,4.32
02/05/2018 21.30,3.15,,,3.15
02/05/2018 21.45,2.66,,,2.66
02/05/2018 22.00,2.61,,,2.61
02/05/2018 22.15,,2.19,,2.19
02/05/2018 22.30,,2.15,,2.15
02/05/2018 22.45,,2.09,,2.09
02/05/2018 23.00,,1.86,,1.86
02/05/2018 23.15,,1.84,,1.84
02/05/2018 23.30,,1.86,,1.86
02/05/2018 23.45,,1.87,,1.87
02/05/2018 24.00,,1.87,,1.87
03/05/2018 00.15,,1.85,,1.85
03/05/2018 00.30,,2.15,,2.15
03/05/2018 00.45,,2.15,,2.15
03/05/2018 01.00,,1.87,,1.87
03/05/2018 01.15,,1.72,,1.72
03/05/2018 01.30,,1.69,,1.69
03/05/2018 01.45,,1.69,,1.69
03/05/2018 02.00,,1.71,,1.71
03/05/2018 02.15,,1.7,,1.7
03/05/2018 02.30,,1.71,,1.71
03/05/2018 02.45,,1.71,,1.71
03/05/2018 03.00,,1.71,,1.71
03/05/2018 03.15,,1.68,,1.68
03/05/2018 03.30,,1.67,,1.67
03/05/2018 03.45,,1.68,,1.68
03/05/2018 04.00,,1.67,,1.67
03/05/2018 04.15,,1.71,,1.71
03/05/2018 04.30,,1.71,,1.71
03/05/2018 04.45,,1.71,,1.71
03/05/2018 05.00,,1.73,,1.73
03/05/2018 05.15,,1.63,,1.63
03/05/2018 05.30,,1.59,,1.59
03/05/2018 05.45,,1.58,,1.58
03/05/2018 06.00,,1.46,,1.46
03/05/2018 06.15,,1.46,,1.46
03/05/2018 06.30,,1.52,,1.52
03/05/2018 06.45,,1.58,,1.58
03/05/2018 07.00,,1.58,,1.58
03/05/2018 07.15,,1.6,,1.6
03/05/2018 07.30,,1.59,,1.59
03/05/2018 07.45,,1.6,,1.6
03/05/2018 08.00,,1.76,,1.76
03/05/2018 08.15,,2.3,,2.3
03/05/2018 08.30,,2.58,,2.58
03/05/2018 08.45,,2.56,,2.56
03/05/2018 09.00,,2.55,,2.55
03/05/2018 09.15,2.6,,,2.6
03/05/2018 09.30,2.56,,,2.56
03/05/2018 09.45,2.69,,,2.69
03/05/2018 10.00,2.81,,,2.81
03/05/2018 10.15,2.9,,,2.9
03/05/2018 10.30,2.94,,,2.94
03/05/2018 10.45,2.75,,,2.75
03/05/2018 11.00,2.8,,,2.8
03/05/2018 11.15,2.82,,,2.82
03/05/2018 11.30,3.1,,,3.1
03/05/2018 11.45,3.39,,,3.39
03/05/2018 12.00,3.57,,,3.57
03/05/2018 12.15,5.12,,,5.12
03/05/2018 12.30,4.85,,,4.85
03/05/2018 12.45,4.96,,,4.96
03/05/2018 13.00,5.59,,,5.59
03/05/2018 13.15,6.09,,,6.09
03/05/2018 13.30,6.24,,,6.24
03/05/2018 13.45,6.14,,,6.14
03/05/2018 14.00,6.07,,,6.07
03/05/2018 14.15,6.1,,,6.1
03/05/2018 14.30,6.15,,,6.15
03/05/2018 14.45,6.16,,,6.16
03/05/2018 15.00,6.22,,,6.22
03/05/2018 15.15,6.14,,,6.14
03/05/2018 15.30,6.03,,,6.03
03/05/2018 15.45,6.12,,,6.12
03/05/2018 16.00,5.33,,,5.33
03/05/2018 16.15,4.91,,,4.91
03/05/2018 16.30,4.83,,,4.83
03/05/2018 16.45,4.43,,,4.43
03/05/2018 17.00,4.03,,,4.03
03/05/2018 17.15,3.71,,,3.71
03/05/2018 17.30,3.81,,,3.81
03/05/2018 17.45,3.81,,,3.81
03/05/2018 18.00,3.76,,,3.76
03/05/2018 18.15,3.69,,,3.69
03/05/2018 18.30,3.72,,,3.72
03/05/2018 18.45,3.75,,,3.75
03/05/2018 19.00,3.51,,,3.51
03/05/2018 19.15,3.57,,,3.57
03/05/2018 19.30,3.49,,,3.49
03/05/2018 19.45,3.39,,,3.39
03/05/2018 20.00,3.35,,,3.35
03/05/2018 20.15,3.38,,,3.38
03/05/2018 20.30,3.34,,,3.34
03/05/2018 20.45,3.3,,,3.3
03/05/2018 21.00,2.67,,,2.67
03/05/2018 21.15,2.11,,,2.11
03/05/2018 21.30,2.07,,,2.07
03/05/2018 21.45,1.9,,,1.9
03/05/2018 22.00,1.71,,,1.71
03/05/2018 22.15,,1.76,,1.76
03/05/2018 22.30,,1.74,,1.74
03/05/2018 22.45,,1.74,,1.74
03/05/2018 23.00,,1.73,,1.73
03/05/2018 23.15,,1.74,,1.74
03/05/2018 23.30,,1.75,,1.75
03/05/2018 23.45,,1.75,,1.75
03/05/2018 24.00,,1.76,,1.76
04/05/2018 00.15,,1.66,,1.66
04/05/2018 00.30,,1.62,,1.62
04/05/2018 00.45,,1.63,,1.63
04/05/2018 01.00,,1.63,,1.63
04/05/2018 01.15,,1.66,,1.66
04/05/2018 01.30,,1.67,,1.67
04/05/2018 01.45,,1.67,,1.67
04/05/2018 02.00,,1.66,,1.66
04/05/2018 02.15,,1.69,,1.69
04/05/2018 02.30,,1.7,,1.7
04/05/2018 02.45,,1.65,,1.65
04/05/2018 03.00,,1.66,,1.66
04/05/2018 03.15,,1.62,,1.62
04/05/2018 03.30,,1.62,,1.62
04/05/2018 03.45,,1.64,,1.64
04/05/2018 04.00,,1.63,,1.63
04/05/2018 04.15,,1.67,,1.67
04/05/2018 04.30,,1.67,,1.67
04/05/2018 04.45,,1.66,,1.66
04/05/2018 05.00,,1.71,,1.71
04/05/2018 05.15,,1.62,,1.62
04/05/2018 05.30,,1.56,,1.56
04/05/2018 05.45,,1.51,,1.51
04/05/2018 06.00,,1.38,,1.38
04/05/2018 06.15,,1.41,,1.41
04/05/2018 06.30,,1.57,,1.57
04/05/2018 06.45,,1.62,,1.62
04/05/2018 07.00,,1.59,,1.59
04/05/2018 07.15,,1.63,,1.63
04/05/2018 07.30,,1.83,,1.83
04/05/2018 07.45,,2.41,,2.41
04/05/2018 08.00,,2.53,,2.53
04/05/2018 08.15,,3.77,,3.77
04/05/2018 08.30,,4.92,,4.92
04/05/2018 08.45,,4.9,,4.9
04/05/2018 09.00,,5.15,,5.15
04/05/2018 09.15,5.18,,,5.18
04/05/2018 09.30,5.22,,,5.22
04/05/2018 09.45,5.28,,,5.28
04/05/2018 10.00,5.46,,,5.46
04/05/2018 10.15,5.76,,,5.76
04/05/2018 10.30,5.8,,,5.8
04/05/2018 10.45,5.75,,,5.75
04/05/2018 11.00,5.63,,,5.63
04/05/2018 11.15,5.54,,,5.54
04/05/2018 11.30,5.68,,,5.68
04/05/2018 11.45,5.26,,,5.26
04/05/2018 12.00,4.54,,,4.54
04/05/2018 12.15,4.2,,,4.2
04/05/2018 12.30,3.81,,,3.81
04/05/2018 12.45,3.9,,,3.9
04/05/2018 13.00,4.31,,,4.31
04/05/2018 13.15,4.1,,,4.1
04/05/2018 13.30,3.79,,,3.79
04/05/2018 13.45,3.78,,,3.78
04/05/2018 14.00,3.56,,,3.56
04/05/2018 14.15,3.48,,,3.48
04/05/2018 14.30,3.51,,,3.51
04/05/2018 14.45,3.27,,,3.27
04/05/2018 15.00,3.35,,,3.35
04/05/2018 15.15,3.07,,,3.07
04/05/2018 15.30,3.76,,,3.76
04/05/2018 15.45,3.76,,,3.76
04/05/2018 16.00,3.69,,,3.69
04/05/2018 16.15,3.74,,,3.74
04/05/2018 16.30,3.81,,,3.81
04/05/2018 16.45,3.45,,,3.45
04/05/2018 17.00,3.49,,,3.49
04/05/2018 17.15,3.24,,,3.24
04/05/2018 17.30,2.77,,,2.77
04/05/2018 17.45,2.81,,,2.81
04/05/2018 18.00,2.83,,,2.83
04/05/2018 18.15,2.95,,,2.95
04/05/2018 18.30,3.03,,,3.03
04/05/2018 18.45,3.03,,,3.03
04/05/2018 19.00,3.16,,,3.16
04/05/2018 19.15,3.46,,,3.46
04/05/2018 19.30,3.44,,,3.44
04/05/2018 19.45,3.39,,,3.39
04/05/2018 20.00,3.35,,,3.35
04/05/2018 20.15,3.34,,,3.34
04/05/2018 20.30,3.28,,,3.28
04/05/2018 20.45,3.25,,,3.25
04/05/2018 21.00,3.19,,,3.19
04/05/2018 21.15,2.34,,,2.34
04/05/2018 21.30,2.17,,,2.17
04/05/2018 21.45,2.16,,,2.16
04/05/2018 22.00,2.17,,,2.17
04/05/2018 22.15,,1.85,,1.85
04/05/2018 22.30,,1.84,,1.84
04/05/2018 22.45,,1.82,,1.82
04/05/2018 23.00,,1.8,,1.8
04/05/2018 23.15,,1.74,,1.74
04/05/2018 23.30,,1.73,,1.73
04/05/2018 23.45,,1.79,,1.79
04/05/2018 24.00,,1.8,,1.8
05/05/2018 00.15,,,1.68,1.68
05/05/2018 00.30,,,1.6,1.6
05/05/2018 00.45,,,1.6,1.6
05/05/2018 01.00,,,1.61,1.61
05/05/2018 01.15,,,1.66,1.66
05/05/2018 01.30,,,1.62,1.62
05/05/2018 01.45,,,1.65,1.65
05/05/2018 02.00,,,1.65,1.65
05/05/2018 02.15,,,1.65,1.65
05/05/2018 02.30,,,1.64,1.64
05/05/2018 02.45,,,1.65,1.65
05/05/2018 03.00,,,1.65,1.65
05/05/2018 03.15,,,1.58,1.58
05/05/2018 03.30,,,1.6,1.6
05/05/2018 03.45,,,1.61,1.61
05/05/2018 04.00,,,1.59,1.59
05/05/2018 04.15,,,1.63,1.63
05/05/2018 04.30,,,1.65,1.65
05/05/2018 04.45,,,1.64,1.64
05/05/2018 05.00,,,1.63,1.63
05/05/2018 05.15,,,1.61,1.61
05/05/2018 05.30,,,1.6,1.6
05/05/2018 05.45,,,1.44,1.44
05/05/2018 06.00,,,1.36,1.36
05/05/2018 06.15,,,1.43,1.43
05/05/2018 06.30,,,1.5,1.5
05/05/2018 06.45,,,1.53,1.53
05/05/2018 07.00,,,1.56,1.56
05/05/2018 07.15,,,1.56,1.56
05/05/2018 07.30,,,1.55,1.55
05/05/2018 07.45,,,1.56,1.56
05/05/2018 08.00,,,1.69,1.69
05/05/2018 08.15,,,1.84,1.84
05/05/2018 08.30,,,1.97,1.97
05/05/2018 08.45,,,2,2
05/05/2018 09.00,,,1.97,1.97
05/05/2018 09.15,,,1.92,1.92
05/05/2018 09.30,,,1.88,1.88
05/05/2018 09.45,,,1.85,1.85
05/05/2018 10.00,,,1.9,1.9
05/05/2018 10.15,,,2.12,2.12
05/05/2018 10.30,,,2.13,2.13
05/05/2018 10.45,,,2.05,2.05
05/05/2018 11.00,,,1.84,1.84
05/05/2018 11.15,,,1.94,1.94
05/05/2018 11.30,,,1.91,1.91
05/05/2018 11.45,,,1.87,1.87
05/05/2018 12.00,,,1.88,1.88
05/05/2018 12.15,,,1.82,1.82
05/05/2018 12.30,,,1.83,1.83
05/05/2018 12.45,,,1.87,1.87
05/05/2018 13.00,,,1.88,1.88
05/05/2018 13.15,,,1.94,1.94
05/05/2018 13.30,,,1.9,1.9
05/05/2018 13.45,,,1.86,1.86
05/05/2018 14.00,,,1.84,1.84
05/05/2018 14.15,,,1.87,1.87
05/05/2018 14.30,,,1.99,1.99
05/05/2018 14.45,,,2.17,2.17
05/05/2018 15.00,,,2.05,2.05
05/05/2018 15.15,,,2.07,2.07
05/05/2018 15.30,,,2.15,2.15
05/05/2018 15.45,,,2.05,2.05
05/05/2018 16.00,,,2.12,2.12
05/05/2018 16.15,,,2.15,2.15
05/05/2018 16.30,,,2.14,2.14
05/05/2018 16.45,,,2.2,2.2
05/05/2018 17.00,,,2.71,2.71
05/05/2018 17.15,,,2.65,2.65
05/05/2018 17.30,,,2.45,2.45
05/05/2018 17.45,,,2.41,2.41
05/05/2018 18.00,,,2.4,2.4
05/05/2018 18.15,,,2.4,2.4
05/05/2018 18.30,,,2.45,2.45
05/05/2018 18.45,,,2.46,2.46
05/05/2018 19.00,,,2.44,2.44
05/05/2018 19.15,,,2.46,2.46
05/05/2018 19.30,,,2.35,2.35
05/05/2018 19.45,,,2.42,2.42
05/05/2018 20.00,,,2.42,2.42
05/05/2018 20.15,,,2.44,2.44
05/05/2018 20.30,,,2.34,2.34
05/05/2018 20.45,,,2.27,2.27
05/05/2018 21.00,,,2.13,2.13
05/05/2018 21.15,,,1.74,1.74
05/05/2018 21.30,,,1.74,1.74
05/05/2018 21.45,,,1.76,1.76
05/05/2018 22.00,,,1.77,1.77
05/05/2018 22.15,,,1.82,1.82
05/05/2018 22.30,,,1.81,1.81
05/05/2018 22.45,,,1.8,1.8
05/05/2018 23.00,,,1.81,1.81
05/05/2018 23.15,,,1.83,1.83
05/05/2018 23.30,,,1.76,1.76
05/05/2018 23.45,,,1.79,1.79
05/05/2018 24.00,,,1.77,1.77
06/05/2018 00.15,,,1.68,1.68
06/05/2018 00.30,,,1.64,1.64
06/05/2018 00.45,,,1.62,1.62
06/05/2018 01.00,,,1.59,1.59
06/05/2018 01.15,,,1.63,1.63
06/05/2018 01.30,,,1.67,1.67
06/05/2018 01.45,,,1.71,1.71
06/05/2018 02.00,,,1.76,1.76
06/05/2018 02.15,,,1.75,1.75
06/05/2018 02.30,,,1.73,1.73
06/05/2018 02.45,,,1.71,1.71
06/05/2018 03.00,,,1.71,1.71
06/05/2018 03.15,,,1.69,1.69
06/05/2018 03.30,,,1.67,1.67
06/05/2018 03.45,,,1.64,1.64
06/05/2018 04.00,,,1.6,1.6
06/05/2018 04.15,,,1.66,1.66
06/05/2018 04.30,,,1.63,1.63
06/05/2018 04.45,,,1.62,1.62
06/05/2018 05.00,,,1.61,1.61
06/05/2018 05.15,,,1.57,1.57
06/05/2018 05.30,,,1.56,1.56
06/05/2018 05.45,,,1.51,1.51
06/05/2018 06.00,,,1.41,1.41
06/05/2018 06.15,,,1.43,1.43
06/05/2018 06.30,,,1.4,1.4
06/05/2018 06.45,,,1.39,1.39
06/05/2018 07.00,,,1.39,1.39
06/05/2018 07.15,,,1.37,1.37
06/05/2018 07.30,,,1.39,1.39
06/05/2018 07.45,,,1.42,1.42
06/05/2018 08.00,,,1.42,1.42
06/05/2018 08.15,,,1.42,1.42
06/05/2018 08.30,,,1.55,1.55
06/05/2018 08.45,,,1.57,1.57
06/05/2018 09.00,,,1.58,1.58
06/05/2018 09.15,,,1.54,1.54
06/05/2018 09.30,,,1.54,1.54
06/05/2018 09.45,,,1.59,1.59
06/05/2018 10.00,,,1.66,1.66
06/05/2018 10.15,,,1.73,1.73
06/05/2018 10.30,,,1.78,1.78
06/05/2018 10.45,,,1.73,1.73
06/05/2018 11.00,,,2.45,2.45
06/05/2018 11.15,,,18.47,18.47
06/05/2018 11.30,,,21.5,21.5
06/05/2018 11.45,,,21.79,21.79
06/05/2018 12.00,,,21.89,21.89
06/05/2018 12.15,,,22,22
06/05/2018 12.30,,,22.03,22.03
06/05/2018 12.45,,,21.99,21.99
06/05/2018 13.00,,,21.96,21.96
06/05/2018 13.15,,,22.06,22.06
06/05/2018 13.30,,,22.09,22.09
06/05/2018 13.45,,,22.11,22.11
06/05/2018 14.00,,,22.11,22.11
06/05/2018 14.15,,,21.9,21.9
06/05/2018 14.30,,,21.83,21.83
06/05/2018 14.45,,,21.85,21.85
06/05/2018 15.00,,,21.83,21.83
06/05/2018 15.15,,,21.19,21.19
06/05/2018 15.30,,,20.21,20.21
06/05/2018 15.45,,,19.94,19.94
06/05/2018 16.00,,,20.06,20.06
06/05/2018 16.15,,,20.22,20.22
06/05/2018 16.30,,,20.22,20.22
06/05/2018 16.45,,,20.36,20.36
06/05/2018 17.00,,,20.4,20.4
06/05/2018 17.15,,,20.76,20.76
06/05/2018 17.30,,,20.9,20.9
06/05/2018 17.45,,,20.85,20.85
06/05/2018 18.00,,,21.23,21.23
06/05/2018 18.15,,,14.23,14.23
06/05/2018 18.30,,,2.54,2.54
06/05/2018 18.45,,,2.66,2.66
06/05/2018 19.00,,,2.8,2.8
06/05/2018 19.15,,,2.79,2.79
06/05/2018 19.30,,,2.78,2.78
06/05/2018 19.45,,,2.77,2.77
06/05/2018 20.00,,,2.76,2.76
06/05/2018 20.15,,,2.62,2.62
06/05/2018 20.30,,,2.25,2.25
06/05/2018 20.45,,,2.12,2.12
06/05/2018 21.00,,,2.05,2.05
06/05/2018 21.15,,,1.88,1.88
06/05/2018 21.30,,,1.81,1.81
06/05/2018 21.45,,,1.8,1.8
06/05/2018 22.00,,,1.76,1.76
06/05/2018 22.15,,,1.81,1.81
06/05/2018 22.30,,,1.82,1.82
06/05/2018 22.45,,,1.8,1.8
06/05/2018 23.00,,,1.84,1.84
06/05/2018 23.15,,,1.83,1.83
06/05/2018 23.30,,,1.8,1.8
06/05/2018 23.45,,,1.79,1.79
06/05/2018 24.00,,,1.79,1.79
07/05/2018 00.15,,1.7,,1.7
07/05/2018 00.30,,1.69,,1.69
07/05/2018 00.45,,1.65,,1.65
07/05/2018 01.00,,1.64,,1.64
07/05/2018 01.15,,1.69,,1.69
07/05/2018 01.30,,1.68,,1.68
07/05/2018 01.45,,1.68,,1.68
07/05/2018 02.00,,1.73,,1.73
07/05/2018 02.15,,1.7,,1.7
07/05/2018 02.30,,1.67,,1.67
07/05/2018 02.45,,1.64,,1.64
07/05/2018 03.00,,1.65,,1.65
07/05/2018 03.15,,1.62,,1.62
07/05/2018 03.30,,1.63,,1.63
07/05/2018 03.45,,1.61,,1.61
07/05/2018 04.00,,1.61,,1.61
07/05/2018 04.15,,1.65,,1.65
07/05/2018 04.30,,1.63,,1.63
07/05/2018 04.45,,1.67,,1.67
07/05/2018 05.00,,1.65,,1.65
07/05/2018 05.15,,1.59,,1.59
07/05/2018 05.30,,1.58,,1.58
07/05/2018 05.45,,1.49,,1.49
07/05/2018 06.00,,1.38,,1.38
07/05/2018 06.15,,1.41,,1.41
07/05/2018 06.30,,1.49,,1.49
07/05/2018 06.45,,1.54,,1.54
07/05/2018 07.00,,1.55,,1.55
07/05/2018 07.15,,1.59,,1.59
07/05/2018 07.30,,1.6,,1.6
07/05/2018 07.45,,1.64,,1.64
07/05/2018 08.00,,1.8,,1.8
07/05/2018 08.15,,3.51,,3.51
07/05/2018 08.30,,3.98,,3.98
07/05/2018 08.45,,4.32,,4.32
07/05/2018 09.00,,4.45,,4.45
07/05/2018 09.15,4.6,,,4.6
07/05/2018 09.30,5.03,,,5.03
07/05/2018 09.45,5.05,,,5.05
07/05/2018 10.00,5.35,,,5.35
07/05/2018 10.15,5.46,,,5.46
07/05/2018 10.30,5.53,,,5.53
07/05/2018 10.45,5.78,,,5.78
07/05/2018 11.00,5.89,,,5.89
07/05/2018 11.15,5.67,,,5.67
07/05/2018 11.30,5.71,,,5.71
07/05/2018 11.45,5.95,,,5.95
07/05/2018 12.00,5.85,,,5.85
07/05/2018 12.15,5.58,,,5.58
07/05/2018 12.30,4.99,,,4.99
07/05/2018 12.45,4.84,,,4.84
07/05/2018 13.00,4.36,,,4.36
07/05/2018 13.15,4.38,,,4.38
07/05/2018 13.30,4.35,,,4.35
07/05/2018 13.45,4.37,,,4.37
07/05/2018 14.00,4.67,,,4.67
07/05/2018 14.15,4.27,,,4.27
07/05/2018 14.30,4.45,,,4.45
07/05/2018 14.45,4.49,,,4.49
07/05/2018 15.00,4.49,,,4.49
07/05/2018 15.15,4.49,,,4.49
07/05/2018 15.30,4.55,,,4.55
07/05/2018 15.45,4.57,,,4.57
07/05/2018 16.00,4.8,,,4.8
07/05/2018 16.15,4.99,,,4.99
07/05/2018 16.30,4.89,,,4.89
07/05/2018 16.45,4.53,,,4.53
07/05/2018 17.00,3.97,,,3.97
07/05/2018 17.15,3.77,,,3.77
07/05/2018 17.30,3.76,,,3.76
07/05/2018 17.45,3.44,,,3.44
07/05/2018 18.00,3.4,,,3.4
07/05/2018 18.15,3.58,,,3.58
07/05/2018 18.30,3.43,,,3.43
07/05/2018 18.45,3.55,,,3.55
07/05/2018 19.00,3.61,,,3.61
07/05/2018 19.15,3.42,,,3.42
07/05/2018 19.30,3.35,,,3.35
07/05/2018 19.45,3.39,,,3.39
07/05/2018 20.00,3.31,,,3.31
07/05/2018 20.15,3.28,,,3.28
07/05/2018 20.30,3.3,,,3.3
07/05/2018 20.45,3.18,,,3.18
07/05/2018 21.00,2.68,,,2.68
07/05/2018 21.15,1.99,,,1.99
07/05/2018 21.30,1.76,,,1.76
07/05/2018 21.45,1.76,,,1.76
07/05/2018 22.00,1.77,,,1.77
07/05/2018 22.15,,1.8,,1.8
