,RATE A,RATE B,RATE C,Total
 03/03/2018 11.15,,,2.24,2.24
 03/03/2018 11.30,,,2.27,2.27
 03/03/2018 11.45,,,2.24,2.24
 03/03/2018 12.00,,,2.16,2.16
 03/03/2018 12.15,,,2.07,2.07
 03/03/2018 12.30,,,2.09,2.09
 03/03/2018 12.45,,,2.13,2.13
 03/03/2018 13.00,,,2.08,2.08
 03/03/2018 13.15,,,2.13,2.13
 03/03/2018 13.30,,,2.29,2.29
 03/03/2018 13.45,,,2.19,2.19
 03/03/2018 14.00,,,2.21,2.21
 03/03/2018 14.15,,,2.16,2.16
 03/03/2018 14.30,,,2.26,2.26
 03/03/2018 14.45,,,2.2,2.2
 03/03/2018 15.00,,,2.15,2.15
 03/03/2018 15.15,,,2.19,2.19
 03/03/2018 15.30,,,2.53,2.53
 03/03/2018 15.45,,,2.77,2.77
 03/03/2018 16.00,,,3.08,3.08
 03/03/2018 16.15,,,3.13,3.13
 03/03/2018 16.30,,,3.19,3.19
 03/03/2018 16.45,,,3.13,3.13
 03/03/2018 17.00,,,2.93,2.93
 03/03/2018 17.15,,,2.85,2.85
 03/03/2018 17.30,,,2.42,2.42
 03/03/2018 17.45,,,2.43,2.43
 03/03/2018 18.00,,,2.35,2.35
 03/03/2018 18.15,,,2.65,2.65
 03/03/2018 18.30,,,2.83,2.83
 03/03/2018 18.45,,,2.86,2.86
 03/03/2018 19.00,,,2.93,2.93
 03/03/2018 19.15,,,2.91,2.91
 03/03/2018 19.30,,,2.69,2.69
 03/03/2018 19.45,,,2.67,2.67
 03/03/2018 20.00,,,2.59,2.59
 03/03/2018 20.15,,,2.62,2.62
 03/03/2018 20.30,,,2.79,2.79
 03/03/2018 20.45,,,2.64,2.64
 03/03/2018 21.00,,,1.98,1.98
 03/03/2018 21.15,,,1.74,1.74
 03/03/2018 21.30,,,1.72,1.72
 03/03/2018 21.45,,,1.72,1.72
 03/03/2018 22.00,,,1.75,1.75
 03/03/2018 22.15,,,1.71,1.71
 03/03/2018 22.30,,,1.71,1.71
 03/03/2018 22.45,,,1.72,1.72
 03/03/2018 23.00,,,1.69,1.69
 03/03/2018 23.15,,,1.71,1.71
 03/03/2018 23.30,,,1.73,1.73
 03/03/2018 23.45,,,1.72,1.72
 03/03/2018 24.00,,,1.72,1.72
 04/03/2018 00.15,,,1.67,1.67
 04/03/2018 00.30,,,1.61,1.61
 04/03/2018 00.45,,,1.58,1.58
 04/03/2018 01.00,,,1.61,1.61
 04/03/2018 01.15,,,1.58,1.58
 04/03/2018 01.30,,,1.61,1.61
 04/03/2018 01.45,,,1.59,1.59
 04/03/2018 02.00,,,1.57,1.57
 04/03/2018 02.15,,,1.58,1.58
 04/03/2018 02.30,,,1.59,1.59
 04/03/2018 02.45,,,1.58,1.58
 04/03/2018 03.00,,,1.56,1.56
 04/03/2018 03.15,,,1.57,1.57
 04/03/2018 03.30,,,1.59,1.59
 04/03/2018 03.45,,,1.58,1.58
 04/03/2018 04.00,,,1.58,1.58
 04/03/2018 04.15,,,1.58,1.58
 04/03/2018 04.30,,,1.58,1.58
 04/03/2018 04.45,,,1.59,1.59
 04/03/2018 05.00,,,1.59,1.59
 04/03/2018 05.15,,,1.59,1.59
 04/03/2018 05.30,,,1.51,1.51
 04/03/2018 05.45,,,1.4,1.4
 04/03/2018 06.00,,,1.41,1.41
 04/03/2018 06.15,,,1.39,1.39
 04/03/2018 06.30,,,1.42,1.42
 04/03/2018 06.45,,,1.48,1.48
 04/03/2018 07.00,,,1.46,1.46
 04/03/2018 07.15,,,1.67,1.67
 04/03/2018 07.30,,,1.74,1.74
 04/03/2018 07.45,,,1.88,1.88
 04/03/2018 08.00,,,9.16,9.16
 04/03/2018 08.15,,,21.45,21.45
 04/03/2018 08.30,,,20.96,20.96
 04/03/2018 08.45,,,20.39,20.39
 04/03/2018 09.00,,,20.53,20.53
 04/03/2018 09.15,,,21.17,21.17
 04/03/2018 09.30,,,21.66,21.66
 04/03/2018 09.45,,,21.78,21.78
 04/03/2018 10.00,,,22.01,22.01
 04/03/2018 10.15,,,21.26,21.26
 04/03/2018 10.30,,,21.58,21.58
 04/03/2018 10.45,,,21.57,21.57
 04/03/2018 11.00,,,22.66,22.66
 04/03/2018 11.15,,,22.93,22.93
 04/03/2018 11.30,,,22.39,22.39
 04/03/2018 11.45,,,22.47,22.47
 04/03/2018 12.00,,,22.68,22.68
 04/03/2018 12.15,,,22.54,22.54
 04/03/2018 12.30,,,22.14,22.14
 04/03/2018 12.45,,,22.03,22.03
 04/03/2018 13.00,,,22.02,22.02
 04/03/2018 13.15,,,21.64,21.64
 04/03/2018 13.30,,,14.77,14.77
 04/03/2018 13.45,,,2.63,2.63
 04/03/2018 14.00,,,2.4,2.4
 04/03/2018 14.15,,,2.19,2.19
 04/03/2018 14.30,,,2.72,2.72
 04/03/2018 14.45,,,2.7,2.7
 04/03/2018 15.00,,,2.76,2.76
 04/03/2018 15.15,,,2.87,2.87
 04/03/2018 15.30,,,2.86,2.86
 04/03/2018 15.45,,,2.8,2.8
 04/03/2018 16.00,,,2.74,2.74
 04/03/2018 16.15,,,2.79,2.79
 04/03/2018 16.30,,,2.72,2.72
 04/03/2018 16.45,,,2.74,2.74
 04/03/2018 17.00,,,2.67,2.67
 04/03/2018 17.15,,,2.52,2.52
 04/03/2018 17.30,,,2.47,2.47
 04/03/2018 17.45,,,2.38,2.38
 04/03/2018 18.00,,,2.37,2.37
 04/03/2018 18.15,,,2.33,2.33
 04/03/2018 18.30,,,2.44,2.44
 04/03/2018 18.45,,,2.6,2.6
 04/03/2018 19.00,,,2.61,2.61
 04/03/2018 19.15,,,2.59,2.59
 04/03/2018 19.30,,,2.36,2.36
 04/03/2018 19.45,,,2.3,2.3
 04/03/2018 20.00,,,2.27,2.27
 04/03/2018 20.15,,,2.15,2.15
 04/03/2018 20.30,,,1.95,1.95
 04/03/2018 20.45,,,1.87,1.87
 04/03/2018 21.00,,,2.02,2.02
 04/03/2018 21.15,,,1.95,1.95
 04/03/2018 21.30,,,1.95,1.95
 04/03/2018 21.45,,,1.96,1.96
 04/03/2018 22.00,,,1.83,1.83
 04/03/2018 22.15,,,1.8,1.8
 04/03/2018 22.30,,,1.76,1.76
 04/03/2018 22.45,,,1.72,1.72
 04/03/2018 23.00,,,1.69,1.69
 04/03/2018 23.15,,,1.69,1.69
 04/03/2018 23.30,,,1.7,1.7
 04/03/2018 23.45,,,1.74,1.74
 04/03/2018 24.00,,,1.74,1.74
 05/03/2018 00.15,,1.65,,1.65
 05/03/2018 00.30,,1.61,,1.61
 05/03/2018 00.45,,1.63,,1.63
 05/03/2018 01.00,,1.63,,1.63
 05/03/2018 01.15,,1.65,,1.65
 05/03/2018 01.30,,1.64,,1.64
 05/03/2018 01.45,,1.61,,1.61
 05/03/2018 02.00,,1.6,,1.6
 05/03/2018 02.15,,1.6,,1.6
 05/03/2018 02.30,,1.63,,1.63
 05/03/2018 02.45,,1.64,,1.64
 05/03/2018 03.00,,1.65,,1.65
 05/03/2018 03.15,,1.64,,1.64
 05/03/2018 03.30,,1.63,,1.63
 05/03/2018 03.45,,1.63,,1.63
 05/03/2018 04.00,,1.65,,1.65
 05/03/2018 04.15,,1.65,,1.65
 05/03/2018 04.30,,1.66,,1.66
 05/03/2018 04.45,,1.63,,1.63
 05/03/2018 05.00,,1.59,,1.59
 05/03/2018 05.15,,1.58,,1.58
 05/03/2018 05.30,,1.53,,1.53
 05/03/2018 05.45,,1.46,,1.46
 05/03/2018 06.00,,1.44,,1.44
 05/03/2018 06.15,,1.42,,1.42
 05/03/2018 06.30,,1.54,,1.54
 05/03/2018 06.45,,1.56,,1.56
 05/03/2018 07.00,,1.54,,1.54
 05/03/2018 07.15,,1.52,,1.52
 05/03/2018 07.30,,1.55,,1.55
 05/03/2018 07.45,,1.56,,1.56
 05/03/2018 08.00,,1.61,,1.61
 05/03/2018 08.15,,2.14,,2.14
 05/03/2018 08.30,,4.26,,4.26
 05/03/2018 08.45,,4.78,,4.78
 05/03/2018 09.00,,4.75,,4.75
 05/03/2018 09.15,4.78,,,4.78
 05/03/2018 09.30,4.86,,,4.86
 05/03/2018 09.45,4.93,,,4.93
 05/03/2018 10.00,4.87,,,4.87
 05/03/2018 10.15,4.88,,,4.88
 05/03/2018 10.30,5.04,,,5.04
 05/03/2018 10.45,5.11,,,5.11
 05/03/2018 11.00,5.12,,,5.12
 05/03/2018 11.15,5.05,,,5.05
 05/03/2018 11.30,5.03,,,5.03
 05/03/2018 11.45,5.25,,,5.25
 05/03/2018 12.00,5.37,,,5.37
 05/03/2018 12.15,5.48,,,5.48
 05/03/2018 12.30,5.24,,,5.24
 05/03/2018 12.45,4.93,,,4.93
 05/03/2018 13.00,4.42,,,4.42
 05/03/2018 13.15,4.31,,,4.31
 05/03/2018 13.30,4.39,,,4.39
 05/03/2018 13.45,4.46,,,4.46
 05/03/2018 14.00,4.51,,,4.51
 05/03/2018 14.15,4.45,,,4.45
 05/03/2018 14.30,4.36,,,4.36
 05/03/2018 14.45,4.31,,,4.31
 05/03/2018 15.00,4.39,,,4.39
 05/03/2018 15.15,4.37,,,4.37
 05/03/2018 15.30,4.19,,,4.19
 05/03/2018 15.45,3.95,,,3.95
 05/03/2018 16.00,3.52,,,3.52
 05/03/2018 16.15,3.43,,,3.43
 05/03/2018 16.30,3.4,,,3.4
 05/03/2018 16.45,3.38,,,3.38
 05/03/2018 17.00,3.56,,,3.56
 05/03/2018 17.15,3.87,,,3.87
 05/03/2018 17.30,3.56,,,3.56
 05/03/2018 17.45,3.52,,,3.52
 05/03/2018 18.00,3.56,,,3.56
 05/03/2018 18.15,3.68,,,3.68
 05/03/2018 18.30,3.6,,,3.6
 05/03/2018 18.45,3.83,,,3.83
 05/03/2018 19.00,4.05,,,4.05
 05/03/2018 19.15,4.26,,,4.26
 05/03/2018 19.30,4.14,,,4.14
 05/03/2018 19.45,4,,,4
 05/03/2018 20.00,3.69,,,3.69
 05/03/2018 20.15,3.71,,,3.71
 05/03/2018 20.30,3.69,,,3.69
 05/03/2018 20.45,3.38,,,3.38
 05/03/2018 21.00,3.22,,,3.22
 05/03/2018 21.15,2.33,,,2.33
 05/03/2018 21.30,2.01,,,2.01
 05/03/2018 21.45,1.84,,,1.84
 05/03/2018 22.00,1.82,,,1.82
 05/03/2018 22.15,,1.86,,1.86
 05/03/2018 22.30,,1.85,,1.85
 05/03/2018 22.45,,1.84,,1.84
 05/03/2018 23.00,,1.79,,1.79
 05/03/2018 23.15,,1.81,,1.81
 05/03/2018 23.30,,1.78,,1.78
 05/03/2018 23.45,,1.77,,1.77
 05/03/2018 24.00,,1.7,,1.7
 06/03/2018 00.15,,1.62,,1.62
 06/03/2018 00.30,,1.57,,1.57
 06/03/2018 00.45,,1.6,,1.6
 06/03/2018 01.00,,1.58,,1.58
 06/03/2018 01.15,,1.61,,1.61
 06/03/2018 01.30,,1.6,,1.6
 06/03/2018 01.45,,1.6,,1.6
 06/03/2018 02.00,,1.65,,1.65
 06/03/2018 02.15,,1.66,,1.66
 06/03/2018 02.30,,1.68,,1.68
 06/03/2018 02.45,,1.65,,1.65
 06/03/2018 03.00,,1.63,,1.63
 06/03/2018 03.15,,1.58,,1.58
 06/03/2018 03.30,,1.58,,1.58
 06/03/2018 03.45,,1.56,,1.56
 06/03/2018 04.00,,1.58,,1.58
 06/03/2018 04.15,,1.63,,1.63
 06/03/2018 04.30,,1.66,,1.66
 06/03/2018 04.45,,1.63,,1.63
 06/03/2018 05.00,,1.65,,1.65
 06/03/2018 05.15,,1.58,,1.58
 06/03/2018 05.30,,1.53,,1.53
 06/03/2018 05.45,,1.45,,1.45
 06/03/2018 06.00,,1.42,,1.42
 06/03/2018 06.15,,1.46,,1.46
 06/03/2018 06.30,,1.52,,1.52
 06/03/2018 06.45,,1.56,,1.56
 06/03/2018 07.00,,1.51,,1.51
 06/03/2018 07.15,,1.48,,1.48
 06/03/2018 07.30,,1.52,,1.52
 06/03/2018 07.45,,1.63,,1.63
 06/03/2018 08.00,,1.62,,1.62
 06/03/2018 08.15,,2.41,,2.41
 06/03/2018 08.30,,4.45,,4.45
 06/03/2018 08.45,,4.46,,4.46
 06/03/2018 09.00,,4.37,,4.37
 06/03/2018 09.15,4.97,,,4.97
 06/03/2018 09.30,5.14,,,5.14
 06/03/2018 09.45,5.22,,,5.22
 06/03/2018 10.00,5.38,,,5.38
 06/03/2018 10.15,5.41,,,5.41
 06/03/2018 10.30,5.42,,,5.42
 06/03/2018 10.45,5.21,,,5.21
 06/03/2018 11.00,5.52,,,5.52
 06/03/2018 11.15,5.41,,,5.41
 06/03/2018 11.30,5.59,,,5.59
 06/03/2018 11.45,5.83,,,5.83
 06/03/2018 12.00,6.11,,,6.11
 06/03/2018 12.15,6.46,,,6.46
 06/03/2018 12.30,6.42,,,6.42
 06/03/2018 12.45,6.56,,,6.56
 06/03/2018 13.00,6.96,,,6.96
 06/03/2018 13.15,7,,,7
 06/03/2018 13.30,7.42,,,7.42
 06/03/2018 13.45,7.76,,,7.76
 06/03/2018 14.00,7.76,,,7.76
 06/03/2018 14.15,7.8,,,7.8
 06/03/2018 14.30,7.85,,,7.85
 06/03/2018 14.45,8.27,,,8.27
 06/03/2018 15.00,8.27,,,8.27
 06/03/2018 15.15,8.1,,,8.1
 06/03/2018 15.30,8.07,,,8.07
 06/03/2018 15.45,8.04,,,8.04
 06/03/2018 16.00,7.87,,,7.87
 06/03/2018 16.15,7.34,,,7.34
 06/03/2018 16.30,7.82,,,7.82
 06/03/2018 16.45,8.21,,,8.21
 06/03/2018 17.00,7.05,,,7.05
 06/03/2018 17.15,6.34,,,6.34
 06/03/2018 17.30,6.42,,,6.42
 06/03/2018 17.45,5.77,,,5.77
 06/03/2018 18.00,5.53,,,5.53
 06/03/2018 18.15,5.6,,,5.6
 06/03/2018 18.30,5.67,,,5.67
 06/03/2018 18.45,5.85,,,5.85
 06/03/2018 19.00,6,,,6
 06/03/2018 19.15,6.11,,,6.11
 06/03/2018 19.30,6.02,,,6.02
 06/03/2018 19.45,5.34,,,5.34
 06/03/2018 20.00,5.47,,,5.47
 06/03/2018 20.15,5,,,5
 06/03/2018 20.30,4.63,,,4.63
 06/03/2018 20.45,4.43,,,4.43
 06/03/2018 21.00,4.05,,,4.05
 06/03/2018 21.15,3.46,,,3.46
 06/03/2018 21.30,2.9,,,2.9
 06/03/2018 21.45,2.5,,,2.5
 06/03/2018 22.00,2.26,,,2.26
 06/03/2018 22.15,,2.27,,2.27
 06/03/2018 22.30,,2.18,,2.18
 06/03/2018 22.45,,2.18,,2.18
 06/03/2018 23.00,,2.13,,2.13
 06/03/2018 23.15,,2.16,,2.16
 06/03/2018 23.30,,2.17,,2.17
 06/03/2018 23.45,,2.1,,2.1
 06/03/2018 24.00,,1.96,,1.96
 07/03/2018 00.15,,1.85,,1.85
 07/03/2018 00.30,,1.69,,1.69
 07/03/2018 00.45,,1.66,,1.66
 07/03/2018 01.00,,1.69,,1.69
 07/03/2018 01.15,,1.7,,1.7
 07/03/2018 01.30,,1.7,,1.7
 07/03/2018 01.45,,1.69,,1.69
 07/03/2018 02.00,,1.69,,1.69
 07/03/2018 02.15,,1.69,,1.69
 07/03/2018 02.30,,1.73,,1.73
 07/03/2018 02.45,,1.63,,1.63
 07/03/2018 03.00,,1.63,,1.63
 07/03/2018 03.15,,1.63,,1.63
 07/03/2018 03.30,,1.64,,1.64
 07/03/2018 03.45,,1.65,,1.65
 07/03/2018 04.00,,1.66,,1.66
 07/03/2018 04.15,,1.67,,1.67
 07/03/2018 04.30,,1.68,,1.68
 07/03/2018 04.45,,1.67,,1.67
 07/03/2018 05.00,,1.68,,1.68
 07/03/2018 05.15,,1.6,,1.6
 07/03/2018 05.30,,1.58,,1.58
 07/03/2018 05.45,,1.46,,1.46
 07/03/2018 06.00,,1.45,,1.45
 07/03/2018 06.15,,1.42,,1.42
 07/03/2018 06.30,,1.48,,1.48
 07/03/2018 06.45,,1.59,,1.59
 07/03/2018 07.00,,1.58,,1.58
 07/03/2018 07.15,,1.56,,1.56
 07/03/2018 07.30,,1.57,,1.57
 07/03/2018 07.45,,1.6,,1.6
 07/03/2018 08.00,,1.85,,1.85
 07/03/2018 08.15,,2.27,,2.27
 07/03/2018 08.30,,3.43,,3.43
 07/03/2018 08.45,,4.16,,4.16
 07/03/2018 09.00,,4.31,,4.31
 07/03/2018 09.15,4.21,,,4.21
 07/03/2018 09.30,4.52,,,4.52
 07/03/2018 09.45,4.57,,,4.57
 07/03/2018 10.00,4.53,,,4.53
 07/03/2018 10.15,4.67,,,4.67
 07/03/2018 10.30,4.57,,,4.57
 07/03/2018 10.45,4.89,,,4.89
 07/03/2018 11.00,5.16,,,5.16
 07/03/2018 11.15,5.19,,,5.19
 07/03/2018 11.30,5.3,,,5.3
 07/03/2018 11.45,4.94,,,4.94
 07/03/2018 12.00,5.6,,,5.6
 07/03/2018 12.15,6.83,,,6.83
 07/03/2018 12.30,7.39,,,7.39
 07/03/2018 12.45,7.05,,,7.05
 07/03/2018 13.00,6.5,,,6.5
 07/03/2018 13.15,5.98,,,5.98
 07/03/2018 13.30,6.14,,,6.14
 07/03/2018 13.45,6.03,,,6.03
 07/03/2018 14.00,5.92,,,5.92
 07/03/2018 14.15,6.44,,,6.44
 07/03/2018 14.30,6.77,,,6.77
 07/03/2018 14.45,6.98,,,6.98
